rn1qkbnr/pb1p1ppp/1p2p3/2p5/4P3/1P3N2/PBPPQPPP/RN2KB1R b KQkq - 0 1,['b8c6'],[1]
r1bqkbnr/pp1ppp1p/2n3p1/2p5/3P4/5NP1/PPP1PPBP/RNBQK2R b KQkq d3 0 1,['c5d4'],[4]
r1bqkbnr/pp1ppp1p/2n3p1/8/3p4/5NP1/PPP1PPBP/RNBQK2R w KQkq - 0 1,['f3d4'],[4]
r1bqkbnr/pp1ppp1p/2n3p1/8/3N4/6P1/PPP1PPBP/RNBQK2R b KQkq - 0 1,['f8g7'],[10]
rnbqkb1r/pp2pp1p/2p2np1/3p4/2P5/5NP1/PP1PPPBP/RNBQ1RK1 b kq - 0 1,['f8g7'],[4]
r1bqkbnr/pppp1p1p/2n3p1/4p3/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 1,['f8g7'],[2]
r1bqk1nr/pppp1pbp/2n3p1/4p3/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 1,['c2c4'],[2]
rn1qkbnr/pbpp1ppp/1p6/4p3/4P3/5NP1/PPPP1PBP/RNBQK2R b KQkq e3 0 1,['d7d6'],[1]
rn1qkbnr/pbp2ppp/1p1p4/4p3/4P3/5NP1/PPPP1PBP/RNBQK2R w KQkq - 0 1,['d2d4'],[1]
rn1qkbnr/pbp2ppp/1p1p4/4p3/3PP3/5NP1/PPP2PBP/RNBQK2R b KQkq d3 0 1,['b8d7'],[1]
rnbqk1nr/ppp1ppbp/6p1/8/2Pp4/3P1NP1/PP2PPBP/RNBQK2R b KQkq - 0 1,['e7e5'],[3]
rn1qkbnr/pp3ppp/2p1p3/3p1b2/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq - 0 1,['b8d7'],[1]
rnbqkbnr/1p1p1ppp/p3p3/2p5/4P3/2N3P1/PPPPNP1P/R1BQKB1R b KQkq - 0 1,['b8c6'],[1]
r1bqkbnr/1p1p1ppp/p1n1p3/2p5/4P3/2N3P1/PPPPNP1P/R1BQKB1R w KQkq - 0 1,['f1g2'],[1]
r1bqkbnr/1p1p1ppp/p1n1p3/2p5/4P3/2N3P1/PPPPNPBP/R1BQK2R b KQkq - 0 1,['d7d6'],[1]
r1bqkb1r/ppp1pppp/2np1n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,['d4d5'],[3]
r1bqkb1r/ppp1pppp/2np1n2/3P4/2P5/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 1,['c6e5'],[3]
r1bqkb1r/ppp1pppp/3p1n2/3Pn3/2P5/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,['f3e5'],[3]
r1bqkb1r/ppp1pppp/3p1n2/3PN3/2P5/8/PP2PPPP/RNBQKB1R b KQkq - 0 1,['d6e5'],[3]
r1bqkbnr/pp1p1p1p/2n1p1p1/2p5/2P5/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 1,['d2d4'],[1]
r1bqkbnr/pp1p1p1p/2n1p1p1/2p5/2PP4/2N2NP1/PP2PP1P/R1BQKB1R b KQkq d3 0 1,['c5d4'],[1]
rnbqk2r/pp1pppbp/5np1/2pP4/2P5/2N2P2/PP2P1PP/R1BQKBNR b KQkq - 0 1,['d7d6'],[1]
rnbqk2r/ppp1ppbp/5np1/3p4/2PP4/2N2N1P/PP2PPP1/R1BQKB1R b KQkq - 0 1,"['e8h8', 'd5c4']","[1, 1]"
r1bqkb1r/pp1npppp/3p1n2/2p5/4P3/2P2N2/PPQPBPPP/RNB1K2R b KQkq - 0 1,['d8c7'],[2]
r1bqkbnr/pppp1ppp/2n5/4P3/5B2/8/PPP1PPPP/RN1QKBNR b KQkq - 0 1,['f7f6'],[1]
r1bqkbnr/pppp2pp/2n2p2/4P3/5B2/8/PPP1PPPP/RN1QKBNR w KQkq - 0 1,['e5f6'],[1]
r1bqkbnr/pppp2pp/2n2P2/8/5B2/8/PPP1PPPP/RN1QKBNR b KQkq - 0 1,['d8f6'],[1]
r1b1kbnr/pppp2pp/2n2q2/8/5B2/8/PPP1PPPP/RN1QKBNR w KQkq - 0 1,['d1d2'],[1]
r1b1kbnr/pppp2pp/2n2q2/8/5B2/8/PPPQPPPP/RN2KBNR b KQkq - 0 1,['f6b2'],[1]
r1bqkbnr/pp1ppp1p/2n3p1/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 1,['e1h1'],[1]
r1bqkbnr/pp1ppp1p/2n3p1/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 0 1,['f8g7'],[1]
r1bqk1nr/pppp1ppp/2nb4/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 1,['d4d5'],[1]
r1bqk1nr/pppp1ppp/2nb4/3Pp3/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 1,['c6e7'],[1]
r1bqk1nr/ppppnppp/3b4/3Pp3/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 1,['b1c3'],[1]
r1bqk1nr/ppppnppp/3b4/3Pp3/4P3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 1,['g8f6'],[1]
rnbqkb1r/pp1ppp1p/5np1/8/2Pp4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 1,['e3d4'],[9]
rnbqkb1r/pp1ppp1p/5np1/8/2PP4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 1,"['f8g7', 'd7d5']","[1, 8]"
rnbqk1nr/pppp1ppp/8/2b1P3/8/8/PPP1PPPP/RNBQKBNR w KQkq - 0 1,['e2e3'],[1]
rnbqk1nr/pppp1ppp/8/2b1P3/8/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 1,['d8e7'],[1]
rnb1k1nr/ppppqppp/8/2b1P3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 1,['b1c3'],[1]
rnb1k1nr/ppppqppp/8/2b1P3/8/2N1P3/PPP2PPP/R1BQKBNR b KQkq - 0 1,['f7f6'],[1]
rnb1k1nr/ppppq1pp/5p2/2b1P3/8/2N1P3/PPP2PPP/R1BQKBNR w KQkq - 0 1,['g1f3'],[1]
rnb1k1nr/ppppq1pp/5p2/2b1P3/8/2N1PN2/PPP2PPP/R1BQKB1R b KQkq - 0 1,['f6e5'],[1]
r1bqkbnr/pp3ppp/2npp3/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 1,['d2d3'],[1]
r1bqkbnr/pp3ppp/2npp3/2p5/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 0 1,['g8f6'],[1]
r1bqkb1r/ppp1pppp/2n2n2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,['b1c3'],[1]
r1bqkbnr/pp1p1ppp/2n1p3/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 0 1,['d7d5'],[2]
r1bqkbnr/pp3ppp/2n1p3/2pp4/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq d6 0 1,"['c4e2', 'e4d5']","[1, 1]"
r1bqkbnr/pp3ppp/2n1p3/2pp4/4P3/5N2/PPPPBPPP/RNBQ1RK1 b kq - 0 1,['d5e4'],[1]
r1bqkbnr/pp3ppp/2n1p3/2pP4/2B5/5N2/PPPP1PPP/RNBQ1RK1 b kq - 0 1,['e6d5'],[1]
rnbqkb1r/ppp1pppp/5n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR b KQkq f3 0 1,['c8f5'],[3]
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 1,['g1f3'],[3]
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1P2/4PN2/PPP3PP/RNBQKB1R b KQkq - 0 1,['e7e6'],[3]
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1P2/4PN2/PPP3PP/RNBQKB1R w KQkq - 0 1,"['b1c3', 'f1d3']","[1, 2]"
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1P2/2N1PN2/PPP3PP/R1BQKB1R b KQkq - 0 1,['c7c5'],[1]
r1bqkbnr/pp3ppp/2n1p3/2Pp4/5B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 1,['e2e3'],[1]
r1bqkbnr/pp3ppp/2n1p3/2Pp4/5B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 1,['f8c5'],[1]
r1b1kbnr/pppp1ppp/2n5/4P3/1q3B2/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 0 1,['b4f4'],[1]
r1bqkbnr/ppp2ppp/2n1p3/3p4/3P4/5NP1/PPP1PP1P/RNBQKB1R w KQkq - 0 1,['f1g2'],[1]
r1bqkbnr/ppp2ppp/2n1p3/3p4/3P4/5NP1/PPP1PPBP/RNBQK2R b KQkq - 0 1,['g8f6'],[1]
rnb1kb1r/pp2pppp/5n2/2pq4/8/2P2N2/PP1PBPPP/RNBQK2R b KQkq - 0 1,['g7g6'],[2]
r1bqkbnr/pp1p1ppp/2n1p3/2p5/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 0 1,['f1g2'],[1]
r1bqkbnr/pp1p1ppp/2n1p3/2p5/2P5/2N3P1/PP1PPPBP/R1BQK1NR b KQkq - 0 1,['g8f6'],[1]
rnbqkbnr/pp2pppp/8/2ppP3/8/2P5/PP1P1PPP/RNBQKBNR b KQkq - 0 1,['b8c6'],[1]
r1bqkbnr/pp2pppp/2n5/2ppP3/8/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 1,['d2d4'],[1]
r1bqkbnr/pp2pppp/2n5/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq d3 0 1,['e7e6'],[1]
r1bqkbnr/pp3ppp/2n1p3/2pP4/5P2/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 0 1,['e6d5'],[1]
rn1qkb1r/pp1Bpppp/3p1n2/2p5/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 1,['b8d7'],[1]
rnbqkbnr/ppp1pp1p/6p1/8/2pP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 1,['e2e4'],[1]
rnbqkbnr/ppp1pp1p/6p1/8/2pPP3/2N5/PP3PPP/R1BQKBNR b KQkq e3 0 1,['b8c6'],[1]
r1bqkbnr/ppp1pp1p/2n3p1/8/2pPP3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 1,['g1f3'],[1]
r1bqkbnr/ppp1pp1p/2n3p1/8/2pPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 1,['f8g7'],[1]
rnbqkb1r/pp1p2pp/2p1pn2/5p2/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq - 0 1,"['e1h1', 'd2d3']","[2, 1]"
rnbqkb1r/pp1p2pp/2p1pn2/5p2/2P5/5NP1/PP1PPPBP/RNBQ1RK1 b kq - 0 1,"['b7b6', 'f8e7']","[1, 1]"
rnbqk2r/ppppppbp/5np1/8/2P5/1P1P4/PB2PPPP/RN1QKBNR b KQkq - 0 1,['e8h8'],[1]
rnbq1rk1/ppppppbp/5np1/8/2P5/1P1P4/PB2PPPP/RN1QKBNR w KQ - 0 1,['g1f3'],[1]
rnbq1rk1/ppppppbp/5np1/8/2P5/1P1P1N2/PB2PPPP/RN1QKB1R b KQ - 0 1,['d7d6'],[1]
rnbqkb1r/pp2pp1p/3p1np1/2p5/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 0 1,['f8g7'],[1]
rnbqkbnr/pp2pppp/3p4/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 1,['d2d4'],[1]
rnbqkbnr/pp2pppp/3p4/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq d3 0 1,['b8c6'],[1]
r1bqkbnr/pp2pppp/2np4/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,['d4d5'],[1]
r1bqkbnr/pp2pppp/2np4/2pP4/2P5/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 1,['c6b8'],[1]
rnbqkbnr/pp2pppp/3p4/2pP4/2P5/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,['b1c3'],[1]
rnbqkbnr/pp2pppp/3p4/2pP4/2P5/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 1,['g7g6'],[1]
rnbqk2r/pppp1ppp/5n2/4p3/1bP1P3/2N5/PP1P1PPP/R1BQKBNR w KQkq - 0 1,"['a2a3', 'd2d3']","[1, 1]"
rnbqk2r/pppp1ppp/5n2/4p3/1bP1P3/P1N5/1P1P1PPP/R1BQKBNR b KQkq - 0 1,['b4c3'],[1]
rnbqk2r/pppp1ppp/5n2/4p3/2P1P3/P1b5/1P1P1PPP/R1BQKBNR w KQkq - 0 1,['b2c3'],[1]
rnbqk2r/pppp1ppp/5n2/4p3/2P1P3/P1P5/3P1PPP/R1BQKBNR b KQkq - 0 1,['d7d6'],[1]
r1bqkbnr/1p1p1ppp/p1n1p3/2p1P3/5P2/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 0 1,['d7d5'],[1]
rnbqk1nr/pppp1ppp/3b4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 1,['b1c3'],[1]
rnbqk1nr/pppp1ppp/3b4/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 0 1,['g8f6'],[1]
rnbqk2r/pppp1ppp/3b1n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 1,['f1c4'],[1]
rnbqk2r/pppp1ppp/3b1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 1,['e8h8'],[1]
rnbq1rk1/pppp1ppp/3b1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQ - 0 1,['e1h1'],[1]
rnbq1rk1/pppp1ppp/3b1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b  - 0 1,['b7b6'],[1]
rnbqkbnr/ppp1pp1p/6p1/3p4/3PPP2/8/PPP3PP/RNBQKBNR w KQkq - 0 1,['e4e5'],[1]
rnbqkbnr/ppp1pp1p/6p1/3pP3/3P1P2/8/PPP3PP/RNBQKBNR b KQkq - 0 1,['h7h5'],[1]
rnbqkbnr/ppp1pp2/6p1/3pP2p/3P1P2/8/PPP3PP/RNBQKBNR w KQkq h6 0 1,['g1f3'],[1]
rnbqkbnr/ppp1pp2/6p1/3pP2p/3P1P2/5N2/PPP3PP/RNBQKB1R b KQkq - 0 1,['c8g4'],[1]
rn1qkb1r/ppp2ppp/4pn2/3p4/5Pb1/4PN2/PPPPB1PP/RNBQK2R w KQkq - 0 1,['b2b3'],[1]
rn1qkb1r/ppp2ppp/4pn2/3p4/5Pb1/1P2PN2/P1PPB1PP/RNBQK2R b KQkq - 0 1,['c7c5'],[1]
rnbqkb1r/p1pp1ppp/1p2pn2/8/3P4/2P2N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,"['b1d2', 'c1g5', 'c1f4']","[1, 2, 1]"
rnbqkb1r/p1pp1ppp/1p2pn2/8/3P4/2P2N2/PP1NPPPP/R1BQKB1R b KQkq - 0 1,['c8b7'],[1]
rn1qkb1r/pbpp1ppp/1p2pn2/8/3P4/2P2N2/PP1NPPPP/R1BQKB1R w KQkq - 0 1,['d1c2'],[1]
rn1qkb1r/pbpp1ppp/1p2pn2/8/3P4/2P2N2/PPQNPPPP/R1B1KB1R b KQkq - 0 1,['c7c5'],[1]
rnbqkb1r/ppp1pp1p/3p1np1/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 1,['c2c4'],[2]
rnbqkb1r/ppp1pp1p/3p1np1/6B1/2PP4/5N2/PP2PPPP/RN1QKB1R b KQkq c3 0 1,['f8g7'],[2]
rnbqk2r/ppp1ppbp/3p1np1/6B1/2PP4/5N2/PP2PPPP/RN1QKB1R w KQkq - 0 1,['b1c3'],[2]
rn1qkbnr/pp2pppp/2p5/3p1bB1/3P4/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 1,['e2e3'],[1]
rn1qkbnr/pp2pppp/2p5/3p1bB1/3P4/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 1,['b8d7'],[3]
r2qkbnr/pp1npppp/2p5/3p1bB1/3P4/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 1,"['f1d3', 'c2c4']","[1, 2]"
r2qkbnr/pp1npppp/2p5/3p1bB1/3P4/3BPN2/PPP2PPP/RN1QK2R b KQkq - 0 1,['f5d3'],[1]
rnbq1rk1/ppppppbp/5np1/8/5P2/1P2PN2/PBPP2PP/RN1QKB1R b KQ - 0 1,['d7d6'],[1]
rnbqkb1r/pp2pp1p/3p1np1/2p5/4P3/2P2N2/PPQPBPPP/RNB1K2R b KQkq - 0 1,['f8g7'],[1]
rn1qkbnr/ppp1ppp1/7p/3p1b2/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq - 0 1,['g1f3'],[1]
rn1qkbnr/ppp1ppp1/7p/3p1b2/3P3B/5N2/PPP1PPPP/RN1QKB1R b KQkq - 0 1,['b8d7'],[1]
r2qkbnr/pppnppp1/7p/3p1b2/3P3B/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 1,['e2e3'],[1]
r2qkbnr/pppnppp1/7p/3p1b2/3P3B/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 1,['g8f6'],[1]
rnbqkbnr/1ppp1ppp/8/p3p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq a6 0 1,['f3e5'],[1]
rnbqkbnr/1ppp1ppp/8/p3N3/4P3/8/PPPP1PPP/RNBQKB1R b KQkq - 0 1,['f8c5'],[1]
rnbqk1nr/1ppp1ppp/8/p1b1N3/4P3/8/PPPP1PPP/RNBQKB1R w KQkq - 0 1,['d2d4'],[1]
rnbqk1nr/1ppp1ppp/8/p1b1N3/3PP3/8/PPP2PPP/RNBQKB1R b KQkq d3 0 1,['c5d4'],[1]
rnbqk1nr/1ppp1ppp/8/p3N3/3bP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 1,['d1d4'],[1]
rnbqk1nr/1ppp1ppp/8/p3N3/3QP3/8/PPP2PPP/RNB1KB1R b KQkq - 0 1,['c7c5'],[1]
rnbqkbnr/pp2pppp/8/1Bpp4/4P3/2P5/PP1P1PPP/RNBQK1NR b KQkq - 0 1,['b8c6'],[1]
r1bqkbnr/pp2pppp/2n5/1Bpp4/4P3/2P5/PP1P1PPP/RNBQK1NR w KQkq - 0 1,['b5c6'],[1]
r1bqkbnr/pp2pppp/2B5/2pp4/4P3/2P5/PP1P1PPP/RNBQK1NR b KQkq - 0 1,['b7c6'],[1]
r1bqkbnr/p3pppp/2p5/2pp4/4P3/2P5/PP1P1PPP/RNBQK1NR w KQkq - 0 1,['g1f3'],[1]
r1bqkbnr/p3pppp/2p5/2pp4/4P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 1,['d5e4'],[1]
r1bqkb1r/ppp2ppp/2n2n2/1B1Pp3/8/5N2/PPPP1PPP/RNBQ1RK1 b kq - 0 1,['d8d5'],[1]
rnbqk1nr/ppp1bppp/3pp3/8/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 1,['c2c4'],[1]
rnbqk1nr/ppp1bppp/3pp3/8/2PPP3/5N2/PP3PPP/RNBQKB1R b KQkq c3 0 1,['b7b6'],[1]
rnbqk1nr/p1p1bppp/1p1pp3/8/2PPP3/5N2/PP3PPP/RNBQKB1R w KQkq - 0 1,['b1c3'],[1]
rnbqk1nr/p1p1bppp/1p1pp3/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 1,['a7a6'],[1]
rn1qkb1r/ppp1pppp/3p4/3nP3/2BP2b1/5N2/PPP2PPP/RNBQK2R b KQkq - 0 1,['e7e6'],[1]
rnbqk1nr/pp2ppbp/3p2p1/2p5/3PPP2/2N5/PPP3PP/R1BQKBNR w KQkq c6 0 1,['d4c5'],[1]
rnbqk1nr/pp2ppbp/3p2p1/2P5/4PP2/2N5/PPP3PP/R1BQKBNR b KQkq - 0 1,['d8a5'],[1]
rnbqkb1r/ppp1Pppp/8/8/8/2p5/PPPP1PPP/R1BQKBNR b KQkq - 0 1,['c3d2'],[1]
rnbqkbnr/ppp2ppp/8/8/3Qp3/2P5/PP3PPP/RNB1KBNR w KQkq - 0 1,['d4e4'],[1]
rnbqkbnr/ppp2ppp/8/8/4Q3/2P5/PP3PPP/RNB1KBNR b KQkq - 0 1,['d8e7'],[1]
rnbqkb1r/pp1ppp1p/5np1/2p5/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq - 0 1,"['g1f3', 'b1c3']","[4, 7]"
rnbqk2r/pp1pppbp/5np1/2p5/2PP4/4PN2/PP2BPPP/RNBQK2R b KQkq - 0 1,['e8h8'],[3]
rnbqkb1r/ppp2ppp/3p1n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 1,['c2c3'],[1]
rnbqkb1r/ppp2ppp/3p1n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq - 0 1,['g7g6'],[1]
rnbqkb1r/ppp2p1p/3p1np1/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq - 0 1,['c1g5'],[1]
rnbqkb1r/ppp2p1p/3p1np1/4p1B1/4P3/2PP1N2/PP3PPP/RN1QKB1R b KQkq - 0 1,['f8g7'],[1]
rnbqkb1r/pp1npppp/8/2ppP3/3P1P2/2N5/PPP3PP/R1BQKBNR b KQkq f3 0 1,['c5d4'],[1]
rnbqkb1r/pp2pppp/5n2/3p4/3N4/6P1/PPP1PP1P/RNBQKB1R w KQkq d6 0 1,"['d4f3', 'f1g2']","[1, 1]"
rnbqkb1r/pp2pppp/5n2/3p4/8/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 1,['b8c6'],[1]
rnbqk1nr/ppppNppp/8/4p3/2P5/8/PP1PPPPP/R1BQKBNR b KQkq - 0 1,['g8e7'],[1]
rnbqk2r/ppppnppp/8/4p3/2P5/8/PP1PPPPP/R1BQKBNR w KQkq - 0 1,['d2d4'],[1]
rnbqk2r/ppppnppp/8/4p3/2PP4/8/PP2PPPP/R1BQKBNR b KQkq d3 0 1,['e5d4'],[1]
r1bqkb1r/1ppp1ppp/p1n2n2/1B2p3/4P3/5N2/PPPPQPPP/RNB1K2R w KQkq - 0 1,"['b5a4', 'b5c6']","[11, 4]"
rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 1,['f3h4'],[1]
rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3N/8/PPP2PPP/RNBQKB1R b KQkq - 0 1,['f5h7'],[1]
rnbqkb1r/pppp2pp/4pn2/5p2/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 0 1,"['g2g3', 'b2b3']","[1, 1]"
rnbqkb1r/pppp2pp/4pn2/5p2/2P5/2N2NP1/PP1PPP1P/R1BQKB1R b KQkq - 0 1,['f8b4'],[2]
rnbqk2r/pppp2pp/4pn2/5p2/1bP5/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 1,"['f1g2', 'c3a4']","[1, 1]"
rnbqk2r/pppp2pp/4pn2/5p2/1bP5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq - 0 1,['b4c3'],[1]
rnbqkb1r/ppp2ppp/3p1n2/4P3/4P3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 1,['d6e5'],[5]
rnbqkb1r/ppp2ppp/5n2/4p3/4P3/5P2/PPP3PP/RNBQKBNR w KQkq - 0 1,['d1d8'],[5]
rnbQkb1r/ppp2ppp/5n2/4p3/4P3/5P2/PPP3PP/RNB1KBNR b KQkq - 0 1,['e8d8'],[5]
rnbqkb1r/pppp1ppp/4pn2/8/3P4/1P3N2/P1P1PPPP/RNBQKB1R b KQkq - 0 1,['c7c5'],[2]
rnbqkb1r/pp1p1ppp/4pn2/2p5/3P4/1P3N2/P1P1PPPP/RNBQKB1R w KQkq c6 0 1,['e2e3'],[2]
rnbqkb1r/pp1p1ppp/4pn2/8/3p4/1P2PN2/P1P2PPP/RNBQKB1R w KQkq - 0 1,['f3d4'],[1]
rnbqkb1r/pp1p1ppp/4pn2/8/3N4/1P2P3/P1P2PPP/RNBQKB1R b KQkq - 0 1,['b7b6'],[1]
rnbqkbnr/ppppppp1/7p/8/8/1P3N2/P1PPPPPP/RNBQKB1R b KQkq - 0 1,['d7d5'],[1]
rnbqkbnr/ppp1ppp1/7p/3p4/8/1P3N2/P1PPPPPP/RNBQKB1R w KQkq d6 0 1,['c1b2'],[1]
rnbqkbnr/ppp1ppp1/7p/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R b KQkq - 0 1,['c8f5'],[1]
rn1qkbnr/ppp1ppp1/7p/3p1b2/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq - 0 1,['g2g3'],[1]
rn1qkbnr/ppp1ppp1/7p/3p1b2/8/1P3NP1/PBPPPP1P/RN1QKB1R b KQkq - 0 1,['e7e6'],[1]
rnbqkb1r/pp1ppppp/5n2/2p5/5P2/3P4/PPP1P1PP/RNBQKBNR w KQkq c6 0 1,['e2e4'],[1]
rnbqkb1r/pp2pppp/5n2/2pp4/4PP2/3P4/PPP3PP/RNBQKBNR w KQkq d6 0 1,['e4e5'],[3]
rnbqkb1r/pp2pppp/5n2/2ppP3/5P2/3P4/PPP3PP/RNBQKBNR b KQkq - 0 1,"['f6d7', 'f6g8']","[1, 2]"
rnbqkb1r/pp1npppp/8/2ppP3/5P2/3P4/PPP3PP/RNBQKBNR w KQkq - 0 1,['g1f3'],[1]
rnbqkb1r/pp1npppp/8/2ppP3/5P2/3P1N2/PPP3PP/RNBQKB1R b KQkq - 0 1,['e7e6'],[1]
r1bqkbnr/ppppnppp/8/3Pp3/4P3/6P1/PPP2P1P/RNBQKBNR b KQkq - 0 1,['e7g6'],[1]
r1bqkbnr/pppp1ppp/6n1/3Pp3/4P3/6P1/PPP2P1P/RNBQKBNR w KQkq - 0 1,['f1g2'],[1]
r1bqkbnr/pppp1ppp/6n1/3Pp3/4P3/6P1/PPP2PBP/RNBQK1NR b KQkq - 0 1,['f8c5'],[1]
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/4PP2/PPP3PP/RN1QKBNR b KQkq - 0 1,['g7g6'],[1]
r1bqk2r/ppppbppp/2n2n2/4p3/2B1P3/2PP1N2/PP3PPP/RNBQK2R b KQkq - 0 1,['e8h8'],[2]
r1bqk1nr/pppnppbp/3p2p1/8/2PP4/2N3P1/PP2PP1P/R1BQKBNR w KQkq - 0 1,"['f1g2', 'g1f3']","[1, 1]"
rnbqkbnr/ppp2ppp/4p3/8/2BP4/2N5/PPP2PPP/R1BQK1NR b KQkq d3 0 1,['c7c6'],[1]
rnb1kb1r/ppp1pppp/5n2/q7/3P4/2N5/PP1BPPPP/R2QKBNR b KQkq - 0 1,['c7c6'],[1]
rnbqkb1r/pppnpppp/8/3pP3/3P4/4BP2/PPP3PP/RN1QKBNR b KQkq - 0 1,['e7e6'],[1]
rnbqk1nr/pppp1pbp/4p1p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 1,['g8e7'],[1]
rnbqk2r/ppppnpbp/4p1p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 1,['c1e3'],[1]
rnbqk2r/ppppnpbp/4p1p1/8/3PP3/2N1BN2/PPP2PPP/R2QKB1R b KQkq - 0 1,['b7b6'],[1]
